1.07657657657658E-6,0.021358,0.0510012,0.0824416,0.0830808,0.094612,0.098668,0.089108,0.0636112,0.079842,0.0691752,0.0705448,0.08706,0.1041248,0.1365596,0.1625664,0.2065668,0.2304636,0.2691308,0.2729548,0.3260876,0.3031188,0.272502,0.2936204,0.3037988,0.2757176,0.312684,0.3445228,0.3182728,0.30225,0.2866144,0.25313,0.22405,0.188468,0.1493468,0.1230192,0.09737,0.0754504,0.0638852,0.0545664,0.0377228,0.0271076
1.08508508508509E-6,0.022382,0.053068,0.0855716,0.08626,0.0982064,0.1024608,0.0926604,0.0664808,0.0832112,0.0721936,0.0736564,0.090628,0.1082128,0.141506,0.1683044,0.2135052,0.2380072,0.2777192,0.2816764,0.3359312,0.3124484,0.2811024,0.30239,0.3124376,0.2836008,0.3210452,0.3532304,0.3262448,0.30969,0.2934948,0.259166,0.2293672,0.1929124,0.1529212,0.1259016,0.0995976,0.0771432,0.0652544,0.0556916,0.0385008,0.027654
1.09359359359359E-6,0.02344,0.0551788,0.0887556,0.0894972,0.1018648,0.1063244,0.096294,0.0694396,0.0866764,0.0753064,0.076868,0.0943,0.1124124,0.146572,0.1741736,0.220588,0.245704,0.286474,0.2905752,0.345956,0.3219604,0.2898848,0.3113348,0.3212396,0.291642,0.3295544,0.362076,0.3343448,0.317248,0.3004804,0.2652956,0.2347664,0.1974252,0.156552,0.128828,0.1018584,0.0788608,0.0666424,0.0568316,0.0392892,0.0282076
1.1021021021021E-6,0.0245316,0.0573332,0.091992,0.0927908,0.105586,0.110258,0.1000072,0.072488,0.0902384,0.0785144,0.0801808,0.0980784,0.1167252,0.1517592,0.180176,0.2278164,0.2535552,0.2953964,0.2996516,0.356162,0.3316564,0.2988508,0.3204564,0.3302072,0.2998432,0.338212,0.37106,0.3425736,0.324924,0.3075712,0.2715196,0.2402476,0.2020056,0.1602388,0.1317976,0.1041516,0.0806028,0.0680488,0.0579852,0.0400872,0.0287672
1.11061061061061E-6,0.0256576,0.0595308,0.09528,0.0961404,0.1093692,0.1142612,0.1038016,0.0756284,0.0939,0.0818212,0.0835976,0.1019656,0.121154,0.1570696,0.1863132,0.2351928,0.2615628,0.3044884,0.308908,0.3665508,0.3415368,0.3080012,0.3297548,0.33934,0.3082048,0.3470192,0.3801828,0.3509316,0.3327188,0.3147676,0.277838,0.2458108,0.2066536,0.1639816,0.1348112,0.1064776,0.08237,0.0694744,0.0591532,0.0408948,0.0293332
1.11911911911912E-6,0.0268204,0.061774,0.0986216,0.0995476,0.1132156,0.118334,0.1076772,0.0788612,0.0976604,0.0852256,0.0871184,0.1059612,0.1256988,0.1625036,0.1925856,0.2427168,0.2697272,0.3137496,0.3183448,0.3771228,0.3516032,0.3173376,0.3392324,0.3486404,0.3167292,0.3559772,0.3894452,0.3594192,0.3406324,0.3220696,0.2842504,0.2514564,0.21137,0.1677808,0.1378688,0.1088372,0.084162,0.0709188,0.0603356,0.0417124,0.0299056
1.12762762762763E-6,0.0280188,0.0640608,0.102014,0.1030104,0.1171232,0.122476,0.1116348,0.0821892,0.1015228,0.0887324,0.0907476,0.1100692,0.1303624,0.1680632,0.1989944,0.2503888,0.2780484,0.3231808,0.3279628,0.387878,0.361856,0.3268616,0.3488892,0.358108,0.3254168,0.3650856,0.3988468,0.3680372,0.3486664,0.3294788,0.2907596,0.257186,0.216156,0.1716372,0.1409708,0.11123,0.0859792,0.072382,0.0615324,0.04254,0.0304844
1.13613613613614E-6,0.0292544,0.0663928,0.1054584,0.1065292,0.1210924,0.1266872,0.115674,0.0856124,0.1054872,0.0923412,0.0944848,0.1142904,0.1351464,0.1737504,0.2055424,0.2582116,0.2865284,0.3327832,0.3377632,0.3988172,0.3722968,0.3365756,0.3587284,0.367746,0.3342708,0.3743468,0.4083888,0.3767856,0.35682,0.3369936,0.2973636,0.2629976,0.2210096,0.1755496,0.1441164,0.1136552,0.0878208,0.0738636,0.0627428,0.0433768,0.0310692
1.14464464464464E-6,0.0305284,0.06877,0.1089548,0.1101044,0.1251228,0.1309668,0.1197956,0.089132,0.1095548,0.096054,0.0983324,0.1186264,0.1400524,0.1795656,0.2122292,0.2661848,0.2951676,0.3425564,0.3477468,0.4099408,0.3829256,0.3464796,0.3687504,0.3775544,0.3432916,0.383762,0.4180716,0.3856648,0.3650936,0.3446148,0.3040624,0.268892,0.225932,0.1795192,0.1473064,0.1161136,0.0896876,0.0753644,0.0639676,0.0442236,0.0316608
1.15315315315315E-6,0.0318416,0.0711932,0.1125032,0.1137364,0.1292148,0.1353152,0.124,0.0927496,0.1137264,0.099872,0.102292,0.1230784,0.1450812,0.18551,0.219056,0.274308,0.303966,0.3525008,0.357914,0.4212484,0.3937436,0.3565752,0.378956,0.387534,0.3524804,0.3933304,0.4278948,0.3946752,0.3734876,0.3523428,0.3108576,0.2748704,0.2309244,0.1835468,0.1505416,0.118606,0.0915796,0.0768836,0.0652068,0.0450804,0.0322588
